Provider,PotentialFraud,Inpatient_BeneID_nunique,Inpatient_ClaimID_count,Inpatient_InscClaimAmtReimbursed_sum,Inpatient_InscClaimAmtReimbursed_mean,Inpatient_InscClaimAmtReimbursed_max,Inpatient_Total_Procedures_sum,Inpatient_Total_Procedures_mean,Inpatient_Total_Procedures_max,Inpatient_AttendingPhysician_nunique,Inpatient_OperatingPhysician_nunique,Outpatient_BeneID_nunique,Outpatient_ClaimID_count,Outpatient_InscClaimAmtReimbursed_sum,Outpatient_InscClaimAmtReimbursed_mean,Outpatient_InscClaimAmtReimbursed_max,Outpatient_Total_Procedures_sum,Outpatient_Total_Procedures_mean,Outpatient_Total_Procedures_max,Outpatient_AttendingPhysician_nunique,Outpatient_OperatingPhysician_nunique,Bene_Age,Bene_ChronicCond_Alzheimer,Bene_ChronicCond_Heartfailure,Bene_ChronicCond_Cancer,Bene_ChronicCond_Diabetes,Bene_ChronicCond_KidneyDisease,Bene_ChronicCond_ObstrPulmonary,Bene_ChronicCond_Depression,Bene_ChronicCond_IschemicHeart,Bene_ChronicCond_Osteoporasis,Bene_ChronicCond_rheumatoidarthritis,Bene_ChronicCond_stroke
PRV52280,Yes,38.0,41.0,395000.0,9634.146341463415,34000.0,31.0,0.7560975609756098,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,1.5526315789473684,1.2894736842105263,1.8421052631578947,1.236842105263158,1.368421052631579,1.5263157894736843,1.5526315789473684,1.131578947368421,1.7894736842105263,1.5,1.894736842105263
PRV52281,No,41.0,41.0,408000.0,9951.219512195123,44000.0,34.0,0.8292682926829268,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.51219512195122,1.5121951219512195,1.170731707317073,1.7804878048780488,1.2195121951219512,1.4390243902439024,1.5853658536585367,1.4878048780487805,1.146341463414634,1.5121951219512195,1.5365853658536586,1.9268292682926829
PRV52282,No,6.0,6.0,77000.0,12833.333333333334,23000.0,7.0,1.1666666666666667,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.8333333333333333,1.1666666666666667,1.1666666666666667,1.5,1.3333333333333333,1.5,1.5,1.1666666666666667,1.6666666666666667,1.5,2.0
PRV52283,Yes,54.0,66.0,594700.0,9010.60606060606,61000.0,46.0,0.696969696969697,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.70370370370371,1.5,1.3148148148148149,1.7407407407407407,1.2407407407407407,1.4074074074074074,1.5,1.3703703703703705,1.0740740740740742,1.4444444444444444,1.6666666666666667,1.7407407407407407
PRV52284,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,39.0,5320.0,136.4102564102564,500.0,0.0,0.0,0.0,1.0,1.0,88.84375,1.59375,1.4375,1.78125,1.21875,1.59375,1.78125,1.46875,1.28125,1.875,1.6875,1.90625
PRV52285,No,19.0,19.0,144000.0,7578.9473684210525,30000.0,9.0,0.47368421052631576,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.84210526315789,1.6842105263157894,1.2105263157894737,1.736842105263158,1.1578947368421053,1.4736842105263157,1.8421052631578947,1.4736842105263157,1.0526315789473684,1.736842105263158,1.5263157894736843,1.8421052631578947
PRV52286,No,5.0,5.0,90000.0,18000.0,44000.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.8,1.6,1.6,2.0,1.2,1.4,1.4,1.4,1.2,1.6,1.6,1.8
PRV52288,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,2810.0,216.15384615384616,1100.0,0.0,0.0,0.0,1.0,1.0,93.0,1.4166666666666667,1.5,1.75,1.4166666666666667,1.6666666666666667,1.5,1.5,1.3333333333333333,1.5833333333333333,1.6666666666666667,1.8333333333333333
PRV52289,No,4.0,4.0,18000.0,4500.0,7000.0,1.0,0.25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5,1.5,1.25,2.0,1.0,1.5,1.5,1.5,1.0,2.0,1.75,2.0
PRV52290,No,10.0,10.0,68000.0,6800.0,10000.0,5.0,0.5,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.2,1.4,1.2,1.8,1.2,1.5,1.4,1.4,1.1,1.7,1.6,1.8
PRV52291,No,16.0,17.0,128000.0,7529.411764705882,23000.0,13.0,0.7647058823529411,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,87.76470588235294,1.5294117647058822,1.3529411764705883,1.8235294117647058,1.2352941176470589,1.5294117647058822,1.6470588235294117,1.5294117647058822,1.1176470588235294,1.6470588235294117,1.6470588235294117,1.7058823529411764
PRV52292,Yes,25.0,25.0,303000.0,12120.0,34000.0,22.0,0.88,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.36,1.76,1.12,1.72,1.2,1.32,1.6,1.52,1.12,1.56,1.64,1.84
PRV52293,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4170.0,595.7142857142857,3300.0,0.0,0.0,0.0,2.0,2.0,97.42857142857143,1.5714285714285714,1.4285714285714286,1.7142857142857142,1.4285714285714286,1.7142857142857142,1.7142857142857142,1.2857142857142858,1.4285714285714286,1.8571428571428572,2.0,2.0
PRV52294,No,7.0,7.0,54000.0,7714.285714285715,15000.0,7.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.42857142857143,1.5714285714285714,1.4285714285714286,1.8571428571428572,1.0,1.4285714285714286,1.7142857142857142,1.2857142857142858,1.1428571428571428,1.5714285714285714,1.7142857142857142,1.8571428571428572
PRV52295,No,5.0,5.0,19000.0,3800.0,5000.0,2.0,0.4,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.6,1.6,1.8,1.8,1.2,1.6,1.8,1.6,1.2,1.8,1.8,1.8
PRV52296,No,2.0,2.0,12000.0,6000.0,10000.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,2.0,1.5,2.0,1.0,1.5,1.5,2.0,1.0,1.5,2.0,2.0
PRV52298,No,7.0,9.0,93000.0,10333.333333333334,44000.0,7.0,0.7777777777777778,2.0,3.0,4.0,143.0,209.0,60300.0,288.51674641148327,3300.0,0.0,0.0,0.0,19.0,14.0,88.45138888888889,1.5902777777777777,1.4097222222222223,1.8541666666666667,1.25,1.6388888888888888,1.7013888888888888,1.4930555555555556,1.25,1.7083333333333333,1.7291666666666667,1.9166666666666667
PRV52299,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,601.0,157140.0,261.46422628951746,11200.0,0.0,0.0,0.0,7.0,7.0,88.69411764705882,1.6666666666666667,1.4823529411764707,1.8666666666666667,1.3686274509803922,1.6862745098039216,1.7647058823529411,1.576470588235294,1.2745098039215685,1.7490196078431373,1.7607843137254902,1.9098039215686275
PRV52300,No,3.0,3.0,55000.0,18333.333333333332,31000.0,6.0,2.0,3.0,2.0,1.0,17.0,18.0,4160.0,231.11111111111111,2700.0,0.0,0.0,0.0,11.0,1.0,95.05263157894737,1.631578947368421,1.2105263157894737,1.7894736842105263,1.1578947368421053,1.4210526315789473,1.736842105263158,1.4210526315789473,1.105263157894737,1.7894736842105263,1.736842105263158,1.9473684210526316
PRV52302,No,8.0,11.0,127000.0,11545.454545454546,57000.0,11.0,1.0,4.0,3.0,2.0,25.0,35.0,9280.0,265.14285714285717,2200.0,0.0,0.0,0.0,10.0,5.0,88.93333333333334,1.6,1.5,1.9333333333333333,1.3,1.5666666666666667,1.6666666666666667,1.5333333333333334,1.2666666666666666,1.6,1.6666666666666667,1.8666666666666667
PRV52303,No,23.0,23.0,258000.0,11217.391304347826,57000.0,11.0,0.4782608695652174,2.0,16.0,6.0,294.0,369.0,89340.0,242.1138211382114,3300.0,0.0,0.0,0.0,144.0,56.0,89.31629392971246,1.6038338658146964,1.4440894568690097,1.843450479233227,1.2747603833865815,1.5878594249201279,1.6741214057507987,1.523961661341853,1.2651757188498403,1.706070287539936,1.70926517571885,1.8881789137380192
PRV52304,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,184.0,63120.0,343.04347826086956,6300.0,0.0,0.0,0.0,41.0,20.0,87.92045454545455,1.5909090909090908,1.3977272727272727,1.9090909090909092,1.3409090909090908,1.5454545454545454,1.7272727272727273,1.6136363636363635,1.25,1.5568181818181819,1.625,1.9090909090909092
PRV52306,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,7030.0,468.6666666666667,2400.0,0.0,0.0,0.0,11.0,3.0,88.06666666666666,1.8,1.4666666666666666,1.8,1.2,1.7333333333333334,1.6666666666666667,1.5333333333333334,1.3333333333333333,1.8666666666666667,1.6,2.0
PRV52307,Yes,52.0,53.0,770000.0,14528.301886792453,63000.0,33.0,0.6226415094339622,3.0,41.0,26.0,116.0,122.0,36460.0,298.8524590163934,3400.0,0.0,0.0,0.0,70.0,16.0,89.16167664670658,1.6167664670658684,1.401197604790419,1.8622754491017963,1.347305389221557,1.5508982035928143,1.7365269461077844,1.4970059880239521,1.2634730538922156,1.6946107784431137,1.6946107784431137,1.8922155688622755
PRV52308,Yes,32.0,40.0,364700.0,9117.5,44000.0,28.0,0.7,2.0,16.0,16.0,40.0,47.0,10060.0,214.04255319148936,3300.0,0.0,0.0,0.0,28.0,8.0,87.18055555555556,1.5555555555555556,1.4027777777777777,1.8472222222222223,1.2638888888888888,1.5138888888888888,1.6388888888888888,1.4583333333333333,1.2638888888888888,1.7083333333333333,1.6527777777777777,1.8611111111111112
PRV52309,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,170.0,45340.0,266.70588235294116,3300.0,0.0,0.0,0.0,4.0,4.0,87.38636363636364,1.6704545454545454,1.4431818181818181,1.7954545454545454,1.25,1.6363636363636365,1.6590909090909092,1.6136363636363635,1.1931818181818181,1.6818181818181819,1.6818181818181819,1.8977272727272727
PRV52310,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,454.0,106790.0,235.2202643171806,5200.0,0.0,0.0,0.0,3.0,4.0,88.23157894736842,1.6210526315789473,1.4842105263157894,1.868421052631579,1.4,1.7,1.7842105263157895,1.6263157894736842,1.268421052631579,1.7052631578947368,1.7947368421052632,1.9105263157894736
PRV52311,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0,7770.0,277.5,1200.0,0.0,0.0,0.0,16.0,3.0,86.52173913043478,1.608695652173913,1.434782608695652,1.826086956521739,1.4782608695652173,1.6956521739130435,1.7826086956521738,1.6956521739130435,1.2608695652173914,1.6956521739130435,1.8695652173913044,1.9130434782608696
PRV52312,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,214.0,79810.0,372.94392523364485,3200.0,0.0,0.0,0.0,5.0,5.0,90.28571428571429,1.6160714285714286,1.5267857142857142,1.8482142857142858,1.3482142857142858,1.6785714285714286,1.7321428571428572,1.4910714285714286,1.3660714285714286,1.7232142857142858,1.7053571428571428,1.9553571428571428
PRV52313,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,504.0,146700.0,291.07142857142856,4200.0,0.0,0.0,0.0,7.0,7.0,86.74489795918367,1.6275510204081634,1.4438775510204083,1.8724489795918366,1.3928571428571428,1.6938775510204083,1.7040816326530612,1.5918367346938775,1.2448979591836735,1.6785714285714286,1.6734693877551021,1.9234693877551021
PRV52314,No,35.0,40.0,412000.0,10300.0,57000.0,32.0,0.8,3.0,29.0,22.0,161.0,183.0,43180.0,235.95628415300547,3300.0,0.0,0.0,0.0,79.0,32.0,87.125,1.6041666666666667,1.390625,1.875,1.2447916666666667,1.546875,1.7135416666666667,1.5416666666666667,1.171875,1.7291666666666667,1.6770833333333333,1.890625
PRV52315,No,5.0,5.0,40000.0,8000.0,15000.0,2.0,0.4,1.0,5.0,2.0,61.0,80.0,21930.0,274.125,2900.0,0.0,0.0,0.0,24.0,10.0,87.78787878787878,1.621212121212121,1.303030303030303,1.9090909090909092,1.3333333333333333,1.5454545454545454,1.6515151515151516,1.621212121212121,1.196969696969697,1.6818181818181819,1.6515151515151516,1.8484848484848484
PRV52317,No,2.0,2.0,24000.0,12000.0,12000.0,3.0,1.5,2.0,2.0,1.0,19.0,23.0,4590.0,199.56521739130434,1900.0,0.0,0.0,0.0,13.0,4.0,90.33333333333333,1.6666666666666667,1.2380952380952381,1.8571428571428572,1.1904761904761905,1.5238095238095237,1.619047619047619,1.6666666666666667,1.1904761904761905,1.8095238095238095,1.4761904761904763,1.9047619047619047
PRV52318,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,39.0,10000.0,256.4102564102564,1600.0,0.0,0.0,0.0,24.0,5.0,89.16216216216216,1.6756756756756757,1.4594594594594594,1.864864864864865,1.135135135135135,1.5945945945945945,1.6486486486486487,1.5675675675675675,1.2702702702702702,1.7567567567567568,1.5405405405405406,1.9189189189189189
PRV52319,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,30.0,7740.0,258.0,2600.0,0.0,0.0,0.0,19.0,5.0,89.3103448275862,1.6896551724137931,1.4137931034482758,1.8275862068965518,1.3448275862068966,1.6206896551724137,1.6896551724137931,1.5517241379310345,1.2413793103448276,1.7241379310344827,1.6896551724137931,1.8620689655172413
PRV52320,Yes,62.0,69.0,796000.0,11536.231884057972,57000.0,44.0,0.6376811594202898,2.0,1.0,1.0,233.0,297.0,78200.0,263.2996632996633,3300.0,0.0,0.0,0.0,89.0,31.0,87.05479452054794,1.6335616438356164,1.3904109589041096,1.8664383561643836,1.3287671232876712,1.6130136986301369,1.6986301369863013,1.643835616438356,1.2534246575342465,1.7431506849315068,1.702054794520548,1.8869863013698631
PRV52321,Yes,28.0,33.0,367000.0,11121.212121212122,46000.0,33.0,1.0,4.0,14.0,16.0,110.0,117.0,23230.0,198.54700854700855,2300.0,0.0,0.0,0.0,42.0,11.0,89.75555555555556,1.614814814814815,1.3703703703703705,1.8518518518518519,1.237037037037037,1.5407407407407407,1.6222222222222222,1.525925925925926,1.1777777777777778,1.6814814814814816,1.6444444444444444,1.9111111111111112
PRV52323,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,190.0,49770.0,261.94736842105266,3300.0,0.0,0.0,0.0,73.0,22.0,89.8268156424581,1.5810055865921788,1.4357541899441342,1.8547486033519553,1.2793296089385475,1.5865921787709498,1.664804469273743,1.5195530726256983,1.2067039106145252,1.7262569832402235,1.7094972067039107,1.905027932960894
PRV52325,Yes,23.0,27.0,255900.0,9477.777777777777,32000.0,17.0,0.6296296296296297,2.0,20.0,12.0,94.0,103.0,25900.0,251.45631067961165,3300.0,0.0,0.0,0.0,43.0,8.0,89.23423423423424,1.5315315315315314,1.3693693693693694,1.8198198198198199,1.2432432432432432,1.5405405405405406,1.6036036036036037,1.4504504504504505,1.1711711711711712,1.7207207207207207,1.6036036036036037,1.882882882882883
PRV52326,No,7.0,8.0,66000.0,8250.0,16000.0,2.0,0.25,1.0,1.0,1.0,6.0,6.0,4770.0,795.0,3200.0,0.0,0.0,0.0,5.0,1.0,92.23076923076923,1.5384615384615385,1.0769230769230769,1.7692307692307692,1.2307692307692308,1.3846153846153846,1.4615384615384615,1.5384615384615385,1.0,1.6153846153846154,1.5384615384615385,1.8461538461538463
PRV52328,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,35.0,19560.0,558.8571428571429,3300.0,0.0,0.0,0.0,15.0,6.0,93.0,1.6071428571428572,1.3928571428571428,1.8214285714285714,1.4285714285714286,1.5357142857142858,1.6785714285714286,1.6785714285714286,1.2857142857142858,1.75,1.7142857142857142,1.8571428571428572
PRV52331,No,8.0,9.0,55000.0,6111.111111111111,13000.0,12.0,1.3333333333333333,4.0,3.0,2.0,41.0,52.0,13430.0,258.2692307692308,2000.0,0.0,0.0,0.0,24.0,11.0,87.71428571428571,1.530612244897959,1.4081632653061225,1.8775510204081634,1.3061224489795917,1.6326530612244898,1.7142857142857142,1.653061224489796,1.2857142857142858,1.6938775510204083,1.6734693877551021,1.8979591836734695
PRV52332,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,20650.0,322.65625,3500.0,0.0,0.0,0.0,46.0,9.0,89.45161290322581,1.6935483870967742,1.3870967741935485,1.8064516129032258,1.2580645161290323,1.6290322580645162,1.6774193548387097,1.4516129032258065,1.2903225806451613,1.7096774193548387,1.7096774193548387,1.8709677419354838
PRV52334,No,8.0,8.0,93000.0,11625.0,34000.0,9.0,1.125,3.0,5.0,4.0,43.0,59.0,20980.0,355.59322033898303,3300.0,0.0,0.0,0.0,31.0,11.0,88.55102040816327,1.5510204081632653,1.489795918367347,1.836734693877551,1.346938775510204,1.6326530612244898,1.7346938775510203,1.530612244897959,1.2857142857142858,1.7346938775510203,1.836734693877551,1.836734693877551
PRV52335,No,2.0,2.0,26000.0,13000.0,22000.0,2.0,1.0,1.0,1.0,2.0,85.0,240.0,83870.0,349.4583333333333,6700.0,0.0,0.0,0.0,11.0,8.0,88.94252873563218,1.5977011494252873,1.4597701149425288,1.839080459770115,1.3218390804597702,1.632183908045977,1.7241379310344827,1.5747126436781609,1.1954022988505748,1.6666666666666667,1.7471264367816093,1.9310344827586208
PRV52336,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,86.0,26960.0,313.48837209302326,3300.0,0.0,0.0,0.0,20.0,10.0,90.24358974358974,1.6666666666666667,1.3717948717948718,1.8846153846153846,1.358974358974359,1.6153846153846154,1.641025641025641,1.641025641025641,1.1923076923076923,1.6923076923076923,1.6538461538461537,1.9230769230769231
PRV52337,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,773.0,205790.0,266.22250970245796,8100.0,0.0,0.0,0.0,5.0,3.0,88.63274336283186,1.6415929203539823,1.5530973451327434,1.8849557522123894,1.420353982300885,1.6946902654867257,1.752212389380531,1.663716814159292,1.323008849557522,1.752212389380531,1.7168141592920354,1.8938053097345133
PRV52340,Yes,176.0,224.0,2075400.0,9265.17857142857,57000.0,147.0,0.65625,3.0,4.0,4.0,624.0,1519.0,464730.0,305.9447004608295,6010.0,0.0,0.0,0.0,36.0,36.0,88.04184704184703,1.5988455988455987,1.4213564213564214,1.8513708513708513,1.3448773448773448,1.6305916305916306,1.6984126984126984,1.595959595959596,1.2698412698412698,1.7012987012987013,1.7142857142857142,1.8932178932178931
PRV52341,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,135.0,45450.0,336.6666666666667,3300.0,0.0,0.0,0.0,70.0,22.0,88.35245901639344,1.6475409836065573,1.3934426229508197,1.8688524590163935,1.278688524590164,1.6639344262295082,1.7295081967213115,1.5327868852459017,1.2295081967213115,1.6147540983606556,1.6557377049180328,1.9180327868852458
PRV52342,No,45.0,51.0,597000.0,11705.882352941177,57000.0,45.0,0.8823529411764706,3.0,5.0,6.0,148.0,167.0,55190.0,330.47904191616766,3300.0,0.0,0.0,0.0,73.0,22.0,89.92934782608695,1.6032608695652173,1.3858695652173914,1.8641304347826086,1.2608695652173914,1.6032608695652173,1.6576086956521738,1.5869565217391304,1.2065217391304348,1.641304347826087,1.673913043478261,1.9076086956521738
PRV52343,Yes,38.0,42.0,404200.0,9623.809523809523,34000.0,28.0,0.6666666666666666,2.0,4.0,5.0,154.0,219.0,77640.0,354.52054794520546,3300.0,0.0,0.0,0.0,6.0,6.0,87.3954802259887,1.5932203389830508,1.3502824858757063,1.887005649717514,1.2937853107344632,1.6101694915254237,1.6497175141242937,1.536723163841808,1.2372881355932204,1.7401129943502824,1.7570621468926553,1.9039548022598871
PRV52344,No,18.0,23.0,249000.0,10826.08695652174,22000.0,23.0,1.0,3.0,1.0,1.0,43.0,107.0,23150.0,216.3551401869159,3300.0,0.0,0.0,0.0,21.0,11.0,89.03703703703704,1.6481481481481481,1.462962962962963,1.7962962962962963,1.3148148148148149,1.5740740740740742,1.7777777777777777,1.6296296296296295,1.2407407407407407,1.6111111111111112,1.7222222222222223,1.9074074074074074
PRV52346,No,18.0,19.0,201000.0,10578.947368421053,28000.0,20.0,1.0526315789473684,3.0,15.0,10.0,41.0,49.0,16540.0,337.55102040816325,2800.0,0.0,0.0,0.0,27.0,8.0,88.45614035087719,1.5964912280701755,1.3508771929824561,1.8421052631578947,1.3157894736842106,1.4736842105263157,1.6491228070175439,1.5263157894736843,1.2456140350877194,1.719298245614035,1.6666666666666667,1.894736842105263
PRV52347,Yes,46.0,50.0,626400.0,12528.0,100000.0,31.0,0.62,2.0,33.0,20.0,302.0,347.0,88690.0,255.5907780979827,4500.0,1.0,0.002881844380403458,1.0,89.0,38.0,89.97953216374269,1.567251461988304,1.409356725146199,1.8333333333333333,1.2690058479532165,1.5994152046783625,1.6842105263157894,1.5175438596491229,1.219298245614035,1.652046783625731,1.6783625730994152,1.868421052631579
PRV52348,No,8.0,9.0,85000.0,9444.444444444445,22000.0,4.0,0.4444444444444444,1.0,2.0,2.0,32.0,58.0,17790.0,306.7241379310345,3300.0,0.0,0.0,0.0,9.0,4.0,89.58333333333333,1.5555555555555556,1.4166666666666667,1.9166666666666667,1.4166666666666667,1.6666666666666667,1.75,1.6388888888888888,1.2222222222222223,1.6666666666666667,1.8333333333333333,1.9444444444444444
PRV52349,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,99.0,20410.0,206.16161616161617,2100.0,0.0,0.0,0.0,57.0,15.0,91.11702127659575,1.6595744680851063,1.4787234042553192,1.8404255319148937,1.372340425531915,1.5957446808510638,1.702127659574468,1.5106382978723405,1.202127659574468,1.702127659574468,1.6170212765957446,1.9148936170212767
PRV52350,No,7.0,7.0,30000.0,4285.714285714285,9000.0,2.0,0.2857142857142857,1.0,3.0,2.0,23.0,33.0,8660.0,262.42424242424244,1500.0,0.0,0.0,0.0,14.0,5.0,90.20689655172414,1.6551724137931034,1.4482758620689655,1.9310344827586208,1.3103448275862069,1.4827586206896552,1.6206896551724137,1.4482758620689655,1.3448275862068966,1.6551724137931034,1.6896551724137931,1.7586206896551724
PRV52351,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,425.0,103700.0,244.0,3300.0,0.0,0.0,0.0,113.0,34.0,88.35911602209944,1.6160220994475138,1.4447513812154695,1.9005524861878453,1.292817679558011,1.6408839779005524,1.6988950276243093,1.5718232044198894,1.2624309392265194,1.6988950276243093,1.6961325966850829,1.9171270718232045
PRV52352,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,9660.0,301.875,2700.0,0.0,0.0,0.0,17.0,6.0,82.53125,1.625,1.46875,1.875,1.34375,1.625,1.6875,1.40625,1.40625,1.59375,1.78125,1.9375
PRV52353,No,4.0,6.0,140000.0,23333.333333333332,100000.0,5.0,0.8333333333333334,2.0,4.0,3.0,41.0,42.0,10420.0,248.0952380952381,1300.0,0.0,0.0,0.0,19.0,4.0,86.57777777777778,1.6222222222222222,1.288888888888889,1.8888888888888888,1.288888888888889,1.711111111111111,1.7777777777777777,1.5555555555555556,1.2,1.6444444444444444,1.8,1.8888888888888888
PRV52354,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,66.0,19400.0,293.93939393939394,3000.0,0.0,0.0,0.0,7.0,3.0,89.18181818181819,1.6666666666666667,1.5151515151515151,1.878787878787879,1.303030303030303,1.5454545454545454,1.7878787878787878,1.6363636363636365,1.2727272727272727,1.8181818181818181,1.7878787878787878,1.8484848484848484
PRV52355,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,63.0,24170.0,383.6507936507937,3300.0,0.0,0.0,0.0,5.0,4.0,84.8076923076923,1.4230769230769231,1.5,1.8846153846153846,1.2692307692307692,1.7307692307692308,1.6153846153846154,1.6538461538461537,1.3076923076923077,1.8076923076923077,1.5384615384615385,1.9615384615384615
PRV52356,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,98.0,22350.0,228.0612244897959,2700.0,0.0,0.0,0.0,12.0,7.0,87.22222222222223,1.5714285714285714,1.4285714285714286,1.7777777777777777,1.380952380952381,1.619047619047619,1.7301587301587302,1.507936507936508,1.3015873015873016,1.7301587301587302,1.5555555555555556,1.9047619047619047
PRV52357,No,7.0,8.0,69000.0,8625.0,15000.0,6.0,0.75,2.0,6.0,5.0,79.0,97.0,29830.0,307.5257731958763,3300.0,0.0,0.0,0.0,22.0,5.0,87.1566265060241,1.6144578313253013,1.4939759036144578,1.855421686746988,1.3253012048192772,1.6265060240963856,1.6987951807228916,1.5301204819277108,1.2409638554216869,1.6506024096385543,1.6746987951807228,1.891566265060241
PRV52358,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,5180.0,287.77777777777777,800.0,0.0,0.0,0.0,9.0,3.0,84.58823529411765,1.5294117647058822,1.2352941176470589,1.8823529411764706,1.0588235294117647,1.4705882352941178,1.7647058823529411,1.4705882352941178,1.1764705882352942,1.4705882352941178,1.7058823529411764,1.8823529411764706
PRV52359,No,39.0,42.0,413000.0,9833.333333333334,30000.0,31.0,0.7380952380952381,3.0,24.0,21.0,60.0,65.0,13430.0,206.6153846153846,3100.0,0.0,0.0,0.0,35.0,10.0,91.12244897959184,1.5918367346938775,1.4387755102040816,1.9183673469387754,1.2448979591836735,1.5408163265306123,1.6122448979591837,1.4795918367346939,1.2857142857142858,1.7346938775510203,1.683673469387755,1.8877551020408163
PRV52361,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,158.0,44230.0,279.9367088607595,3300.0,0.0,0.0,0.0,71.0,21.0,89.69655172413793,1.6482758620689655,1.4413793103448276,1.8689655172413793,1.296551724137931,1.703448275862069,1.7448275862068965,1.6,1.296551724137931,1.7310344827586206,1.7862068965517242,1.896551724137931
PRV52362,No,8.0,9.0,90300.0,10033.333333333334,35000.0,6.0,0.6666666666666666,2.0,9.0,4.0,125.0,145.0,35330.0,243.6551724137931,3000.0,0.0,0.0,0.0,51.0,17.0,89.37593984962406,1.5338345864661653,1.406015037593985,1.8421052631578947,1.2857142857142858,1.5639097744360901,1.7218045112781954,1.5789473684210527,1.218045112781955,1.7067669172932332,1.7518796992481203,1.8721804511278195
PRV52365,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,739.0,202130.0,273.51826792963465,3300.0,0.0,0.0,0.0,9.0,9.0,88.249343832021,1.5958005249343832,1.4645669291338583,1.853018372703412,1.3464566929133859,1.627296587926509,1.7559055118110236,1.5853018372703411,1.2782152230971129,1.7349081364829397,1.7060367454068242,1.921259842519685
